id;periodo;central;agente;agente_descripcion;region;categoria_region;tipo_maquina;fuente_generacion;tecnologia;potencia_instalada_mw;fecha_proceso;lote_id_log;mes;indice_tiempo;anio
15091;1/11/2019 00:00;ESCAHI;HTUCUMAG;HIDROELECTRICA TUCUMAN SA;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;24;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15092;1/11/2019 00:00;ETIGHI;HIDIAMAG;H. DIAMANTE SA;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;14;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15093;1/11/2019 00:00;FILO;FILOMORG;C.T. FILO MORADO;COMAHUE;Comahue;TG;Térmica;Turbina a gas;62.9;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15094;1/11/2019 00:00;FORD;CTFORMAG;CT FORMOSA - APR ENERGY;NORESTE;Nea;DI;Térmica;Motor Diesel;30;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15095;1/11/2019 00:00;FRIA;CTFRIASG;GENERACION FRIAS S.A.;NOROESTE;Noa;TG;Térmica;Turbina a gas;60;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15096;1/11/2019 00:00;FSIMHI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;10.5;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15097;1/11/2019 00:00;FUTAHI;HFUTALEG;HIDROELECTRICA FUTALEUFU SA;PATAGONICA;Patagonia;HI;Hidráulica;Hidráulica;538;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15098;1/11/2019 00:00;GBEL;TMBELGRG;TERMOELECTRICA M.BELGRANO S.A.;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Ciclos Combinados;593.02;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15099;1/11/2019 00:00;GBEL;TMBELGRG;TERMOELECTRICA M.BELGRANO S.A.;BUENOS AIRES;Gba - Litoral - Buenos Aires;TV;Térmica;Ciclos Combinados;275.2;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15100;1/11/2019 00:00;GEBA;GENELBAG;GENELBA - PETROBRAS;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Ciclos Combinados;437.4;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15101;1/11/2019 00:00;GEBA;GENELBAG;GENELBA - PETROBRAS;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TV;Térmica;Ciclos Combinados;236.2;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15102;1/11/2019 00:00;GEBA;GENELPLG;PAMPA ENERGIA SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;182.05;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15103;1/11/2019 00:00;GEBA;GENELCTG;GENELBA - RES.287;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;187.56;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15104;1/11/2019 00:00;GOYD;CTGOYASG;CT GOYA - SECCO;NORESTE;Nea;DI;Térmica;Motor Diesel;13;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15105;1/11/2019 00:00;GUEM;CTGUEMEG;C.TERMICA GUEMES S.A.;NOROESTE;Noa;TV;Térmica;Turbovapor;261;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15106;1/11/2019 00:00;GUEM;CTGUEPLG;PAMPA ENERGIA SA;NOROESTE;Noa;TG;Térmica;Turbina a gas;100;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15107;1/11/2019 00:00;HON1FV;CFCAHO1G;C.FOTOV. CAÑADA HONDA I-ENARSA;CUYO;Cuyo;FV;Renovable;Solar;2;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15108;1/11/2019 00:00;HON2FV;CFCAHO2G;C.FOTOV. CAÑADA HONDA 2-ENARSA;CUYO;Cuyo;FV;Renovable;Solar;3;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15109;1/11/2019 00:00;INDE;GINDEPEG;GENERACION INDEPENDENCIA S.A.;NOROESTE;Noa;TG;Térmica;Turbina a gas;120;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15110;1/11/2019 00:00;INTA;CTINTASG;CT INTA CATAMARCA - SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;7;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15111;1/11/2019 00:00;ISVE;CTISLAAG;CT ISLA VERDE - AGGREKO;CENTRO;Centro;DI;Térmica;Motor Diesel;24.5;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15112;1/11/2019 00:00;ITAT;CTITATTG;CT ITATI - TURBODISEL;NORESTE;Nea;DI;Térmica;Motor Diesel;7.2;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15113;1/11/2019 00:00;JUAR;CTJUARSG;CT ING JUAREZ - SECCO;NORESTE;Nea;DI;Térmica;Motor Diesel;4;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15114;1/11/2019 00:00;JUNI;CTJUNISG;CT JUNIN;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;22;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15115;1/11/2019 00:00;LBAN;GELABANG;GENERACION LA BANDA S.A.;NOROESTE;Noa;TG;Térmica;Turbina a gas;26;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15116;1/11/2019 00:00;LBLA;CTLBLASG;CT LAGUNA BLANCA - SECCO;NORESTE;Nea;DI;Térmica;Motor Diesel;7;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15117;1/11/2019 00:00;LDCU;CTMENZAC;C T MENDOZA COGENERADOR;CUYO;Cuyo;TG;Térmica;Turbina a gas;42.77;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15118;1/11/2019 00:00;LDCU;CTMENZAG;C. TERMICAS MENDOZA SA;CUYO;Cuyo;TG;Térmica;Ciclos Combinados;27;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15119;1/11/2019 00:00;LDCU;CTMENZAG;C. TERMICAS MENDOZA SA;CUYO;Cuyo;TV;Térmica;Turbovapor;120;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15120;1/11/2019 00:00;LDCU;CTMENPLG;C. TERMICAS MENDOZA PLUS;CUYO;Cuyo;TG;Térmica;Ciclos Combinados;195.82;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15121;1/11/2019 00:00;LDCU;CTMENPLG;C. TERMICAS MENDOZA PLUS;CUYO;Cuyo;TV;Térmica;Ciclos Combinados;94.39;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15122;1/11/2019 00:00;LDCU;LUJCUYOC;LUJAN DE CUYO COGENERAC.PUERTO;CUYO;Cuyo;TG;Térmica;Ciclos Combinados;95.32;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15123;1/11/2019 00:00;LDCUHI;PAHCTMEG;PAH CT MENDOZA - ENARSA;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;1;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15124;1/11/2019 00:00;LDLA;PAMPAENG;C.T. LOMA DE LA LATA S.A.;COMAHUE;Comahue;TG;Térmica;Ciclos Combinados;375;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15125;1/11/2019 00:00;LDLA;PAMPAENG;C.T. LOMA DE LA LATA S.A.;COMAHUE;Comahue;TG;Térmica;Turbina a gas;105;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15126;1/11/2019 00:00;LDLA;PAMPAENG;C.T. LOMA DE LA LATA S.A.;COMAHUE;Comahue;TV;Térmica;Ciclos Combinados;180;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15127;1/11/2019 00:00;LDLA;CTLLATAG;CT LOMA DE LA LATA II(NEUQEUN);COMAHUE;Comahue;TG;Térmica;Turbina a gas;105;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15128;1/11/2019 00:00;LEVA;EPECORDG;EPEC GENERACION;CENTRO;Centro;TG;Térmica;Turbina a gas;46;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15129;1/11/2019 00:00;LIBE;CTLIBESG;CT LIBERTADOR GSM - SULLAIR;NOROESTE;Noa;DI;Térmica;Motor Diesel;15.26;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15130;1/11/2019 00:00;LINC;CTLINCSG;CT LINCOLN;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;15;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15131;1/11/2019 00:00;LMADHI;HIDMADEG;HIDROELECTRICA LAS MADERAS;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;30.6;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15132;1/11/2019 00:00;LMO1HI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HI;Hidráulica;Hidráulica;52;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15133;1/11/2019 00:00;LMO2HI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;4.5;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15134;1/11/2019 00:00;LOBO;CTLOBOSG;CT LOBOS BS.AS - SULLAIR;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;19.68;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15135;1/11/2019 00:00;LOM4EO;CELOMABG;C.EOLICA LOMA BLANCA IV-ENARSA;PATAGONICA;Patagonia;EO;Renovable;Eólica;50;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15136;1/11/2019 00:00;LPAL;CTLPALTG;CT LAS PALMAS -TURBODISEL;NORESTE;Nea;DI;Térmica;Motor Diesel;7.2;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15137;1/11/2019 00:00;LPAZ;CTLAPAZG;CT LA PAZ Entre Rios - ENARSA;LITORAL;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;10.8;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15138;1/11/2019 00:00;LPLA;CTLAPLSG;CT LA PLATA - SULLAIR;GRAN BS.AS.;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;40.4;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15139;1/11/2019 00:00;LQUIHI;HRHONDOG;HIDROELECTRICA RIO HONDO SA;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;2;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15140;1/11/2019 00:00;LREYHB;HIDIAMAG;H. DIAMANTE SA;CUYO;Cuyo;HB;Hidráulica;Hidráulica;224;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15141;1/11/2019 00:00;LRID;CTLARISG;CT LA RIOJA - SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;19.2;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15142;1/11/2019 00:00;LRIO;GRIOJANG;GENERACION RIOJANA SA;NOROESTE;Noa;TG;Térmica;Turbina a gas;88;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15143;1/11/2019 00:00;LRIS;CTLARSSG;CT LA RIOJA SUR- SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;10;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15144;1/11/2019 00:00;LUJAHI;PAHLUJAG;PAH LA LUJANITA - ENARSA;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;1.7;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15145;1/11/2019 00:00;LVINHI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;16;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15146;1/11/2019 00:00;MAGD;CTMAGAPG;CT MAGDALENA - APR ENERGY;GRAN BS.AS.;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;25;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15147;1/11/2019 00:00;MATHEU;CTMATHEG;CT MATHEU - EMGASUD;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;40;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15148;1/11/2019 00:00;MDAJ;CATLANTG;C.COSTA ATLANTICA;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;30;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15149;1/11/2019 00:00;MDPA;CATLANTG;C.COSTA ATLANTICA;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;120.88;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15150;1/11/2019 00:00;MDPA;CATLANTG;C.COSTA ATLANTICA;BUENOS AIRES;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;56;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15151;1/11/2019 00:00;MIR1;CTMIRMEG;CT MIRAMAR I - ENERGYST;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;20;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15152;1/11/2019 00:00;MJUA;EPECORDG;EPEC GENERACION;CENTRO;Centro;DI;Térmica;Motor Diesel;5.14;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15153;1/11/2019 00:00;MMAR;GMEDIPLG;GEN.MEDITERRANEA (CONT.PLUS);CENTRO;Centro;TG;Térmica;Turbina a gas;120;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15154;1/11/2019 00:00;MMAR;GMEDIT5G;GEN.MEDITERRANEA GRUPO 5;CENTRO;Centro;TG;Térmica;Turbina a gas;60;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15155;1/11/2019 00:00;MMAR;GMEDITEG;GENERACION MEDITERRANEA;CENTRO;Centro;TG;Térmica;Ciclos Combinados;68;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15156;1/11/2019 00:00;MMAR;GMEDIT2G;GENERACION MEDITERRANEA 220;CENTRO;Centro;TG;Térmica;Turbina a gas;94.961;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15157;1/11/2019 00:00;NECO;CATLANTG;C.COSTA ATLANTICA;BUENOS AIRES;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;204;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15158;1/11/2019 00:00;NECOEO;SEAENERG;SEA ENERGY PARQUE EOLICO;BUENOS AIRES;Gba - Litoral - Buenos Aires;EO;Renovable;Eólica;0.25;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15159;1/11/2019 00:00;NESP;EDESAEGG;EMP.DIS.S.ESTERO GENERACION;NOROESTE;Noa;DI;Térmica;Motor Diesel;6.05;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15160;1/11/2019 00:00;NIH1HI;HINIHUIG;HIDROELECTRICA LOS NIHUILES SA;CUYO;Cuyo;HI;Hidráulica;Hidráulica;72;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15161;1/11/2019 00:00;NIH2HI;HINIHUIG;HIDROELECTRICA LOS NIHUILES SA;CUYO;Cuyo;HI;Hidráulica;Hidráulica;110;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15162;1/11/2019 00:00;NIH3HI;HINIHUIG;HIDROELECTRICA LOS NIHUILES SA;CUYO;Cuyo;HI;Hidráulica;Hidráulica;42;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15163;1/11/2019 00:00;NIH4HI;HNIHUIVG;HIDR NIHUIL IV (EMSE SE);CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;18;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15164;1/11/2019 00:00;NPUE;CPUERTOG;CENTRAL PUERTO SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Ciclos Combinados;516;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15165;1/11/2019 00:00;NPUE;CPUERTOG;CENTRAL PUERTO SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TV;Térmica;Ciclos Combinados;282;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15166;1/11/2019 00:00;NPUE;CPUERTOG;CENTRAL PUERTO SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;390;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15167;1/11/2019 00:00;OBER;EMISSANG;EMSA GENERACION;NORESTE;Nea;TG;Térmica;Turbina a gas;12;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15168;1/11/2019 00:00;OLAD;CTOLAVAG;CT OLAVARRIA - EMGASUD;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;38.8;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15169;1/11/2019 00:00;ORAD;CTORANSG;CT ORAN - SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;15;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15170;1/11/2019 00:00;PAGUHI;HPAGUILG;HIDR. PIEDRA DEL AGUILA S.A.;COMAHUE;Comahue;HI;Hidráulica;Hidráulica;1440;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15171;1/11/2019 00:00;PARA;CTPARANG;CT PARANA - EMGASUD;LITORAL;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;40;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15172;1/11/2019 00:00;PATA;ESURESUG;ENERGIA DEL SUR S.A.;PATAGONICA;Patagonia;TG;Térmica;Ciclos Combinados;76.4;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15173;1/11/2019 00:00;PATA;ESURESUG;ENERGIA DEL SUR S.A.;PATAGONICA;Patagonia;TV;Térmica;Ciclos Combinados;48.7;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15174;1/11/2019 00:00;PBANHI;HCERROCG;HIDR. CERROS COLORADOS S.A.;COMAHUE;Comahue;HI;Hidráulica;Hidráulica;472;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15175;1/11/2019 00:00;PICA;CTPINDSG;CT PARQUE INDUSTR.CATAM-SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;15;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15176;1/11/2019 00:00;PILA;CTPILARG;CT PILAR - EPEC;CENTRO;Centro;TG;Térmica;Ciclos Combinados;330;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15177;1/11/2019 00:00;PILA;CTPILARG;CT PILAR - EPEC;CENTRO;Centro;TV;Térmica;Ciclos Combinados;136;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15178;1/11/2019 00:00;PIQI;CTPIQUIG;CENTRAL TERMICA PIQUIRENDA;NOROESTE;Noa;DI;Térmica;Motor Diesel;30.4;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15179;1/11/2019 00:00;PIRA;CTPIRASG;CT PIRANE - SULLAIR;NORESTE;Nea;DI;Térmica;Motor Diesel;16.25;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15180;1/11/2019 00:00;PMAD;CTPATAGG;C.T. PATAGONICAS SA;PATAGONICA;Patagonia;TG;Térmica;Turbina a gas;42;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15181;1/11/2019 00:00;PMORHI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;6.3;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15182;1/11/2019 00:00;PNUE;CPUERTOG;CENTRAL PUERTO SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;589;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15183;1/11/2019 00:00;PPAT;CTPATRTG;CT PASO LA PATRIA-TURBODISEL;NORESTE;Nea;DI;Térmica;Motor Diesel;7.2;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15184;1/11/2019 00:00;PPLEHI;PPLEUFUG;PICHI PICUN LEUFU;COMAHUE;Comahue;HI;Hidráulica;Hidráulica;285;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15185;1/11/2019 00:00;PPNO;GENELTUG;GENERADORA ELEC.TUCUMAN SA;NOROESTE;Noa;TG;Térmica;Turbina a gas;232;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15186;1/11/2019 00:00;PTR1;CTPATAGG;C.T. PATAGONICAS SA;PATAGONICA;Patagonia;TG;Térmica;Turbina a gas;45;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15187;1/11/2019 00:00;PVIEHI;HTUCUMAG;HIDROELECTRICA TUCUMAN SA;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;15;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15188;1/11/2019 00:00;QULLHI;QULLUMJG;QUEBRADA ULLUM - EPSE;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;45;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15189;1/11/2019 00:00;RAFA;CTRAFASG;CT RAFAELA - SECCO;LITORAL;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;19.2;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15190;1/11/2019 00:00;RAW1EO;PERAWS1G;P.EOLICO RAWSON I;PATAGONICA;Patagonia;EO;Renovable;Eólica;52.5;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15191;1/11/2019 00:00;RAW2EO;PERAWS2G;P.EOLICO RAWSON II;PATAGONICA;Patagonia;EO;Renovable;Eólica;31.15;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15192;1/11/2019 00:00;REAL;CTREALSG;CT REALICO - SECCO;COMAHUE;Comahue;DI;Térmica;Motor Diesel;24;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15193;1/11/2019 00:00;REOLHI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;33;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15194;1/11/2019 00:00;RGDEHB;EPECORDG;EPEC GENERACION;CENTRO;Centro;HB;Hidráulica;Hidráulica;750;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15195;1/11/2019 00:00;RHONHI;HRHONDOG;HIDROELECTRICA RIO HONDO SA;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;17.5;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15196;1/11/2019 00:00;ROCA;CTROCARG;CT ROCA SA;COMAHUE;Comahue;TG;Térmica;Ciclos Combinados;130;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15197;1/11/2019 00:00;ROCA;CTROCARG;CT ROCA SA;COMAHUE;Comahue;TV;Térmica;Ciclos Combinados;60;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15198;1/11/2019 00:00;ROMEHI;CHJROMEG;CENTRAL JULIAN ROMERO 5 SALTOS;COMAHUE;Comahue;HR;Renovable;Hidráulica Renovable;6.2;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15199;1/11/2019 00:00;RREYHI;HREYESYG;HIDROELECTRICA REYES EJSEDSA;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;7;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15200;1/11/2019 00:00;RSAU;CTMEDANG;C.MEDANITOS-RINCON SAUCES;COMAHUE;Comahue;DI;Térmica;Motor Diesel;32;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15201;1/11/2019 00:00;RTER;GENCORDG;GENERADORA CORDOBA S.A.;CENTRO;Centro;TG;Térmica;Turbina a gas;26;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15202;1/11/2019 00:00;RUFI;CTRUFING;CT RUFINO Sta Fe - ENARSA;LITORAL;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;31.9;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15203;1/11/2019 00:00;SALOHI;CHSLOMAG;C.H. SALTO DE LA LOMA;CUYO;Cuyo;MH;Renovable;Hidráulica Renovable;0.55;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15204;1/11/2019 00:00;SANDHI;SALANDEG;CENTRAL SALTO ANDERSEN;COMAHUE;Comahue;HR;Renovable;Hidráulica Renovable;7.9;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15205;1/11/2019 00:00;SARC;HTSANJUG;HIDROTERMICA SAN JUAN;CUYO;Cuyo;TG;Térmica;Turbina a gas;30;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15206;1/11/2019 00:00;SFRA;EPECORDG;EPEC GENERACION;CENTRO;Centro;TG;Térmica;Turbina a gas;39;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15207;1/11/2019 00:00;SGDEHIAR;CTMSALGG;CTM SALTO GRANDE;LITORAL;Gba - Litoral - Buenos Aires;HI;Hidráulica;Hidráulica;945;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15208;1/11/2019 00:00;SGUIHI;CHSGUILG;C.H. SAN GUILLERMO SIEyE;CUYO;Cuyo;MH;Renovable;Hidráulica Renovable;0.1;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15209;1/11/2019 00:00;SJUAFV;PFOTOSJG;PTA FOTOVOLTAICA S.JUAN I-EPSE;CUYO;Cuyo;FV;Renovable;Solar;1.2;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15210;1/11/2019 00:00;SMAN;CTSMNO3G;C.T.SAN MARTIN NORTE 3- ENARSA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;BG;Renovable;Biogas;5.1;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15211;1/11/2019 00:00;SMAR;EDECATKG;EDECAT GENERACION;NOROESTE;Noa;DI;Térmica;Motor Diesel;3.2;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15212;1/11/2019 00:00;SMARHI;GEMSAMEG;GENERADORA ELECTRICA MENDOZ.SA;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;6.48;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15213;1/11/2019 00:00;SMIG;CTSAMING;CT SAN MIGUEL NORTE III-ENARSA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;BG;Renovable;Biogas;11.5;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15214;1/11/2019 00:00;SMTU;YPFENERG;YPF ENERGÍA ELECTR.ex PLUSPETG;NOROESTE;Noa;TG;Térmica;Ciclos Combinados;230.7;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15215;1/11/2019 00:00;SMTU;YPFENERG;YPF ENERGÍA ELECTR.ex PLUSPETG;NOROESTE;Noa;TV;Térmica;Ciclos Combinados;151.3;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15216;1/11/2019 00:00;SNIC;CTSNICOG;C.TERMICA SAN NICOLAS;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;25;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15217;1/11/2019 00:00;SNIC;CTSNICOG;C.TERMICA SAN NICOLAS;BUENOS AIRES;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;650;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15218;1/11/2019 00:00;SOES;EPECORDG;EPEC GENERACION;CENTRO;Centro;TG;Térmica;Turbina a gas;100;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15219;1/11/2019 00:00;SORR;CTSORREG;C.TERMICA SORRENTO;LITORAL;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;217;2019-12-23 17:37:36.054482;63;11;2019-11;2019
15220;1/11/2019 00:00;SPE2;CTSAE2AG;CT SAENZ PEÑA II- AGGREKO;NORESTE;Nea;DI;Térmica;Motor Diesel;15;2019-12-23 17:37:36.054482;63;11;2019-11;2019
